id	effectiveTime	active	moduleId	definitionStatusId
26649005	20240701	1	999991001000101	900000000000073002
26660001	20240701	1	999991001000101	900000000000073002
26665006	20240701	1	999991001000101	900000000000074008
26681001	20240701	1	999991001000101	900000000000073002
26682008	20240701	1	999991001000101	900000000000074008
26696002	20240701	1	999991001000101	900000000000074008
26715006	20240701	1	999991001000101	900000000000073002
26733000	20240701	1	999991001000101	900000000000074008
26751004	20240701	1	999991001000101	900000000000074008
26758005	20240701	1	999991001000101	900000000000073002
26764003	20240701	1	999991001000101	900000000000074008
26775004	20240701	1	999991001000101	900000000000074008
26786002	20240701	1	999991001000101	900000000000073002
26843008	20240701	1	999991001000101	900000000000073002
26859008	20240701	1	999991001000101	900000000000074008
26864007	20240701	1	999991001000101	900000000000074008
26889001	20240701	1	999991001000101	900000000000073002
26893007	20240701	1	999991001000101	900000000000074008
26925005	20240701	1	999991001000101	900000000000073002
26929004	20240701	1	999991001000101	900000000000074008
26947005	20240701	1	999991001000101	900000000000073002
26958001	20240701	1	999991001000101	900000000000074008
26967001	20240701	1	999991001000101	900000000000074008
26996000	20240701	1	999991001000101	900000000000074008
27010001	20240701	1	999991001000101	900000000000073002
27033000	20240701	1	999991001000101	900000000000074008
27034006	20240701	1	999991001000101	900000000000074008
27058005	20240701	1	999991001000101	900000000000074008
27059002	20240701	1	999991001000101	900000000000073002
27065002	20240701	1	999991001000101	900000000000074008
27090000	20240701	1	999991001000101	900000000000074008
27119002	20240701	1	999991001000101	900000000000074008
27142009	20240701	1	999991001000101	900000000000074008
27151001	20240701	1	999991001000101	900000000000074008
27179007	20240701	1	999991001000101	900000000000074008
27194006	20240701	1	999991001000101	900000000000073002
27214003	20240701	1	999991001000101	900000000000073002
27266007	20240701	1	999991001000101	900000000000074008
27268008	20240701	1	999991001000101	900000000000074008
27281001	20240701	1	999991001000101	900000000000073002
27291007	20240701	1	999991001000101	900000000000074008
27315000	20240701	1	999991001000101	900000000000073002
27317008	20240701	1	999991001000101	900000000000074008
27334000	20240701	1	999991001000101	900000000000074008
27342004	20240701	1	999991001000101	900000000000074008
27355003	20240701	1	999991001000101	900000000000074008
27365009	20240701	1	999991001000101	900000000000074008
27367001	20240701	1	999991001000101	900000000000074008
27380003	20240701	1	999991001000101	900000000000074008
27398004	20240701	1	999991001000101	900000000000074008
27405005	20240701	1	999991001000101	900000000000074008
27431007	20240701	1	999991001000101	900000000000073002
27480002	20240701	1	999991001000101	900000000000073002
27496004	20240701	1	999991001000101	900000000000074008
27503000	20240701	1	999991001000101	900000000000074008
27515001	20240701	1	999991001000101	900000000000074008
27550009	20240701	1	999991001000101	900000000000073002
27551008	20240701	1	999991001000101	900000000000074008
27561001	20240701	1	999991001000101	900000000000073002
27606000	20240701	1	999991001000101	900000000000074008
27612005	20240701	1	999991001000101	900000000000074008
27624003	20240701	1	999991001000101	900000000000073002
27625002	20240701	1	999991001000101	900000000000074008
27717006	20240701	1	999991001000101	900000000000073002
27727000	20240701	1	999991001000101	900000000000074008
27741009	20240701	1	999991001000101	900000000000073002
27807007	20240701	1	999991001000101	900000000000074008
27824001	20240701	1	999991001000101	900000000000074008
27832009	20240701	1	999991001000101	900000000000074008
27836007	20240701	1	999991001000101	900000000000073002
27841004	20240701	1	999991001000101	900000000000074008
27842006	20240701	1	999991001000101	900000000000074008
27865001	20240701	1	999991001000101	900000000000073002
27876002	20240701	1	999991001000101	900000000000074008
27881006	20240701	1	999991001000101	900000000000074008
27885002	20240701	1	999991001000101	900000000000074008
27888000	20240701	1	999991001000101	900000000000074008
27897001	20240701	1	999991001000101	900000000000074008
27915009	20240701	1	999991001000101	900000000000074008
27916005	20240701	1	999991001000101	900000000000073002
27925004	20240701	1	999991001000101	900000000000074008
27942005	20240701	1	999991001000101	900000000000074008
27947004	20240701	1	999991001000101	900000000000074008
27988004	20240701	1	999991001000101	900000000000074008
28012007	20240701	1	999991001000101	900000000000073002
28035005	20240701	1	999991001000101	900000000000074008
28078000	20240701	1	999991001000101	900000000000073002
28079008	20240701	1	999991001000101	900000000000074008
28087009	20240701	1	999991001000101	900000000000074008
28109006	20240701	1	999991001000101	900000000000074008
28112009	20240701	1	999991001000101	900000000000074008
28119000	20240701	1	999991001000101	900000000000073002
28136008	20240701	1	999991001000101	900000000000074008
28154007	20240701	1	999991001000101	900000000000074008
28188001	20240701	1	999991001000101	900000000000073002
28189009	20240701	1	999991001000101	900000000000074008
28205006	20240701	1	999991001000101	900000000000074008
28225005	20240701	1	999991001000101	900000000000074008
28230009	20240701	1	999991001000101	900000000000074008
28231008	20240701	1	999991001000101	900000000000074008
28263002	20240701	1	999991001000101	900000000000074008
28271003	20240701	1	999991001000101	900000000000074008
28273000	20240701	1	999991001000101	900000000000074008
28277004	20240701	1	999991001000101	900000000000074008
28293008	20240701	1	999991001000101	900000000000074008
28328005	20240701	1	999991001000101	900000000000074008
28332004	20240701	1	999991001000101	900000000000073002
28335002	20240701	1	999991001000101	900000000000074008
28347008	20240701	1	999991001000101	900000000000074008
28349006	20240701	1	999991001000101	900000000000074008
28375005	20240701	1	999991001000101	900000000000074008
28382009	20240701	1	999991001000101	900000000000074008
28391008	20240701	1	999991001000101	900000000000073002
28394000	20240701	1	999991001000101	900000000000074008
28421003	20240701	1	999991001000101	900000000000074008
28432003	20240701	1	999991001000101	900000000000073002
28442001	20240701	1	999991001000101	900000000000074008
28475009	20240701	1	999991001000101	900000000000074008
28499009	20240701	1	999991001000101	900000000000074008
28510009	20240701	1	999991001000101	900000000000073002
28530008	20240701	1	999991001000101	900000000000074008
28550007	20240701	1	999991001000101	900000000000073002
28590005	20240701	1	999991001000101	900000000000073002
28600009	20240701	1	999991001000101	900000000000074008
28625000	20240701	1	999991001000101	900000000000074008
28626004	20240701	1	999991001000101	900000000000073002
28637003	20240701	1	999991001000101	900000000000073002
28647000	20240701	1	999991001000101	900000000000074008
28651003	20240701	1	999991001000101	900000000000074008
28661005	20240701	1	999991001000101	900000000000074008
28662003	20240701	1	999991001000101	900000000000074008
28663008	20240701	1	999991001000101	900000000000074008
28670008	20240701	1	999991001000101	900000000000073002
28701003	20240701	1	999991001000101	900000000000074008
28715001	20240701	1	999991001000101	900000000000074008
28726007	20240701	1	999991001000101	900000000000074008
28727003	20240701	1	999991001000101	900000000000074008
28732002	20240701	1	999991001000101	900000000000074008
28743005	20240701	1	999991001000101	900000000000074008
28758002	20240701	1	999991001000101	900000000000074008
28768007	20240701	1	999991001000101	900000000000073002
28769004	20240701	1	999991001000101	900000000000073002
28835009	20240701	1	999991001000101	900000000000074008
28840001	20240701	1	999991001000101	900000000000073002
28845006	20240701	1	999991001000101	900000000000073002
28882002	20240701	1	999991001000101	900000000000074008
28884001	20240701	1	999991001000101	900000000000074008
28913000	20240701	1	999991001000101	900000000000073002
28926001	20240701	1	999991001000101	900000000000073002
28944009	20240701	1	999991001000101	900000000000073002
28950004	20240701	1	999991001000101	900000000000074008
28960008	20240701	1	999991001000101	900000000000074008
28978003	20240701	1	999991001000101	900000000000074008
28998008	20240701	1	999991001000101	900000000000073002
29003001	20240701	1	999991001000101	900000000000074008
29038004	20240701	1	999991001000101	900000000000074008
29092000	20240701	1	999991001000101	900000000000074008
29111009	20240701	1	999991001000101	900000000000074008
29164008	20240701	1	999991001000101	900000000000074008
29185008	20240701	1	999991001000101	900000000000074008
29188005	20240701	1	999991001000101	900000000000074008
29260007	20240701	1	999991001000101	900000000000074008
29263009	20240701	1	999991001000101	900000000000074008
29268000	20240701	1	999991001000101	900000000000074008
29303009	20240701	1	999991001000101	900000000000073002
29319002	20240701	1	999991001000101	900000000000074008
29322000	20240701	1	999991001000101	900000000000073002
29327006	20240701	1	999991001000101	900000000000074008
29363006	20240701	1	999991001000101	900000000000074008
29384001	20240701	1	999991001000101	900000000000073002
29399001	20240701	1	999991001000101	900000000000074008
29426003	20240701	1	999991001000101	900000000000074008
29442005	20240701	1	999991001000101	900000000000074008
29445007	20240701	1	999991001000101	900000000000074008
29481005	20240701	1	999991001000101	900000000000073002
29534007	20240701	1	999991001000101	900000000000074008
29544009	20240701	1	999991001000101	900000000000074008
29555009	20240701	1	999991001000101	900000000000073002
29565003	20240701	1	999991001000101	900000000000073002
29568001	20240701	1	999991001000101	900000000000074008
29585004	20240701	1	999991001000101	900000000000073002
29596007	20240701	1	999991001000101	900000000000074008
29599000	20240701	1	999991001000101	900000000000074008
29608009	20240701	1	999991001000101	900000000000073002
29627003	20240701	1	999991001000101	900000000000074008
29630005	20240701	1	999991001000101	900000000000073002
29672006	20240701	1	999991001000101	900000000000073002
29679002	20240701	1	999991001000101	900000000000074008
29680004	20240701	1	999991001000101	900000000000074008
29693009	20240701	1	999991001000101	900000000000074008
29696001	20240701	1	999991001000101	900000000000074008
29704000	20240701	1	999991001000101	900000000000074008
29707007	20240701	1	999991001000101	900000000000074008
29717002	20240701	1	999991001000101	900000000000074008
29724001	20240701	1	999991001000101	900000000000074008
29738008	20240701	1	999991001000101	900000000000073002
29749002	20240701	1	999991001000101	900000000000073002
29750002	20240701	1	999991001000101	900000000000074008
29753000	20240701	1	999991001000101	900000000000074008
29827000	20240701	1	999991001000101	900000000000073002
29836001	20240701	1	999991001000101	900000000000074008
29857009	20240701	1	999991001000101	900000000000073002
29862005	20240701	1	999991001000101	900000000000073002
29870000	20240701	1	999991001000101	900000000000074008
29872008	20240701	1	999991001000101	900000000000073002
29885006	20240701	1	999991001000101	900000000000073002
29943008	20240701	1	999991001000101	900000000000073002
29951006	20240701	1	999991001000101	900000000000073002
30020004	20240701	1	999991001000101	900000000000074008
30021000	20240701	1	999991001000101	900000000000074008
30037006	20240701	1	999991001000101	900000000000073002
30041005	20240701	1	999991001000101	900000000000073002
30058000	20240701	1	999991001000101	900000000000074008
30085007	20240701	1	999991001000101	900000000000073002
30098003	20240701	1	999991001000101	900000000000074008
30099006	20240701	1	999991001000101	900000000000074008
30123000	20240701	1	999991001000101	900000000000073002
30128009	20240701	1	999991001000101	900000000000074008
30171000	20240701	1	999991001000101	900000000000073002
30188007	20240701	1	999991001000101	900000000000074008
30200007	20240701	1	999991001000101	900000000000073002
30213001	20240701	1	999991001000101	900000000000074008
30217000	20240701	1	999991001000101	900000000000074008
30233002	20240701	1	999991001000101	900000000000073002
30238006	20240701	1	999991001000101	900000000000074008
30242009	20240701	1	999991001000101	900000000000074008
30250000	20240701	1	999991001000101	900000000000073002
30281009	20240701	1	999991001000101	900000000000073002
30285000	20240701	1	999991001000101	900000000000074008
30288003	20240701	1	999991001000101	900000000000073002
30292005	20240701	1	999991001000101	900000000000074008
30315005	20240701	1	999991001000101	900000000000074008
30345008	20240701	1	999991001000101	900000000000074008
30374004	20240701	1	999991001000101	900000000000073002
30425001	20240701	1	999991001000101	900000000000074008
30426000	20240701	1	999991001000101	900000000000073002
30434006	20240701	1	999991001000101	900000000000074008
30440004	20240701	1	999991001000101	900000000000074008
30456009	20240701	1	999991001000101	900000000000074008
30473006	20240701	1	999991001000101	900000000000073002
30518006	20240701	1	999991001000101	900000000000074008
30547004	20240701	1	999991001000101	900000000000074008
30549001	20240701	1	999991001000101	900000000000073002
30556007	20240701	1	999991001000101	900000000000073002
30567008	20240701	1	999991001000101	900000000000074008
30588004	20240701	1	999991001000101	900000000000073002
30605009	20240701	1	999991001000101	900000000000074008
30630007	20240701	1	999991001000101	900000000000073002
30636001	20240701	1	999991001000101	900000000000074008
30654002	20240701	1	999991001000101	900000000000073002
30664006	20240701	1	999991001000101	900000000000074008
30675005	20240701	1	999991001000101	900000000000074008
30721006	20240701	1	999991001000101	900000000000074008
30731004	20240701	1	999991001000101	900000000000073002
30737000	20240701	1	999991001000101	900000000000074008
30746006	20240701	1	999991001000101	900000000000074008
30753002	20240701	1	999991001000101	900000000000074008
30769009	20240701	1	999991001000101	900000000000074008
30800001	20240701	1	999991001000101	900000000000073002
30802009	20240701	1	999991001000101	900000000000074008
30811009	20240701	1	999991001000101	900000000000073002
30812002	20240701	1	999991001000101	900000000000074008
30819006	20240701	1	999991001000101	900000000000074008
30833006	20240701	1	999991001000101	900000000000074008
30880003	20240701	1	999991001000101	900000000000074008
30904006	20240701	1	999991001000101	900000000000073002
30905007	20240701	1	999991001000101	900000000000073002
30911005	20240701	1	999991001000101	900000000000074008
30913008	20240701	1	999991001000101	900000000000074008
30917009	20240701	1	999991001000101	900000000000074008
30924005	20240701	1	999991001000101	900000000000074008
30935000	20240701	1	999991001000101	900000000000074008
30949009	20240701	1	999991001000101	900000000000074008
30956003	20240701	1	999991001000101	900000000000073002
30962008	20240701	1	999991001000101	900000000000074008
30974007	20240701	1	999991001000101	900000000000074008
30980004	20240701	1	999991001000101	900000000000074008
30994003	20240701	1	999991001000101	900000000000073002
31006001	20240701	1	999991001000101	900000000000074008
31030004	20240701	1	999991001000101	900000000000074008
31031000	20240701	1	999991001000101	900000000000074008
31054009	20240701	1	999991001000101	900000000000073002
31069005	20240701	1	999991001000101	900000000000074008
31070006	20240701	1	999991001000101	900000000000073002
31085000	20240701	1	999991001000101	900000000000073002
31094006	20240701	1	999991001000101	900000000000074008
31097004	20240701	1	999991001000101	900000000000073002
31113003	20240701	1	999991001000101	900000000000074008
31115005	20240701	1	999991001000101	900000000000074008
31147000	20240701	1	999991001000101	900000000000074008
31167009	20240701	1	999991001000101	900000000000074008
31169007	20240701	1	999991001000101	900000000000074008
31177006	20240701	1	999991001000101	900000000000074008
31216003	20240701	1	999991001000101	900000000000074008
31232000	20240701	1	999991001000101	900000000000073002
31258000	20240701	1	999991001000101	900000000000073002
31301004	20240701	1	999991001000101	900000000000073002
31341008	20240701	1	999991001000101	900000000000073002
31343006	20240701	1	999991001000101	900000000000073002
31347007	20240701	1	999991001000101	900000000000074008
31384009	20240701	1	999991001000101	900000000000074008
31387002	20240701	1	999991001000101	900000000000074008
31389004	20240701	1	999991001000101	900000000000074008
31398001	20240701	1	999991001000101	900000000000074008
31435000	20240701	1	999991001000101	900000000000074008
31438003	20240701	1	999991001000101	900000000000074008
31446002	20240701	1	999991001000101	900000000000074008
31487001	20240701	1	999991001000101	900000000000074008
31501000	20240701	1	999991001000101	900000000000073002
31515003	20240701	1	999991001000101	900000000000074008
31541009	20240701	1	999991001000101	900000000000073002
31551005	20240701	1	999991001000101	900000000000074008
31574009	20240701	1	999991001000101	900000000000074008
31610004	20240701	1	999991001000101	900000000000074008
31611000	20240701	1	999991001000101	900000000000074008
31627007	20240701	1	999991001000101	900000000000074008
31636006	20240701	1	999991001000101	900000000000074008
31642005	20240701	1	999991001000101	900000000000073002
31653004	20240701	1	999991001000101	900000000000074008
31658008	20240701	1	999991001000101	900000000000074008
31675002	20240701	1	999991001000101	900000000000074008
31676001	20240701	1	999991001000101	900000000000074008
31681005	20240701	1	999991001000101	900000000000074008
31693001	20240701	1	999991001000101	900000000000074008
31706007	20240701	1	999991001000101	900000000000074008
31709000	20240701	1	999991001000101	900000000000074008
31712002	20240701	1	999991001000101	900000000000073002
31722008	20240701	1	999991001000101	900000000000074008
31739005	20240701	1	999991001000101	900000000000074008
31763002	20240701	1	999991001000101	900000000000074008
31764008	20240701	1	999991001000101	900000000000074008
31773000	20240701	1	999991001000101	900000000000074008
31805001	20240701	1	999991001000101	900000000000074008
31807009	20240701	1	999991001000101	900000000000074008
31822004	20240701	1	999991001000101	900000000000073002
31871009	20240701	1	999991001000101	900000000000074008
31875000	20240701	1	999991001000101	900000000000074008
31892009	20240701	1	999991001000101	900000000000073002
31904001	20240701	1	999991001000101	900000000000073002
31908003	20240701	1	999991001000101	900000000000074008
31928004	20240701	1	999991001000101	900000000000073002
31956009	20240701	1	999991001000101	900000000000073002
31975004	20240701	1	999991001000101	900000000000073002
31978002	20240701	1	999991001000101	900000000000073002
31980008	20240701	1	999991001000101	900000000000074008
31992008	20240701	1	999991001000101	900000000000074008
31996006	20240701	1	999991001000101	900000000000073002
32004001	20240701	1	999991001000101	900000000000074008
32022003	20240701	1	999991001000101	900000000000074008
32032005	20240701	1	999991001000101	900000000000074008
32153003	20240701	1	999991001000101	900000000000073002
32178004	20240701	1	999991001000101	900000000000074008
32218000	20240701	1	999991001000101	900000000000073002
32230006	20240701	1	999991001000101	900000000000074008
32259006	20240701	1	999991001000101	900000000000074008
32307003	20240701	1	999991001000101	900000000000073002
32308008	20240701	1	999991001000101	900000000000074008
32323003	20240701	1	999991001000101	900000000000074008
32346001	20240701	1	999991001000101	900000000000074008
32348000	20240701	1	999991001000101	900000000000073002
32375007	20240701	1	999991001000101	900000000000073002
32390006	20240701	1	999991001000101	900000000000074008
32398004	20240701	1	999991001000101	900000000000073002
32401001	20240701	1	999991001000101	900000000000074008
32402008	20240701	1	999991001000101	900000000000074008
32413006	20240701	1	999991001000101	900000000000073002
32416003	20240701	1	999991001000101	900000000000074008
32427001	20240701	1	999991001000101	900000000000074008
32452004	20240701	1	999991001000101	900000000000074008
32457005	20240701	1	999991001000101	900000000000074008
32477003	20240701	1	999991001000101	900000000000073002
32488009	20240701	1	999991001000101	900000000000074008
32519007	20240701	1	999991001000101	900000000000074008
32534001	20240701	1	999991001000101	900000000000073002
32551008	20240701	1	999991001000101	900000000000074008
32595002	20240701	1	999991001000101	900000000000073002
32609007	20240701	1	999991001000101	900000000000074008
32610002	20240701	1	999991001000101	900000000000074008
32612005	20240701	1	999991001000101	900000000000074008
32622004	20240701	1	999991001000101	900000000000074008
32691002	20240701	1	999991001000101	900000000000074008
32693004	20240701	1	999991001000101	900000000000074008
32712000	20240701	1	999991001000101	900000000000074008
32713005	20240701	1	999991001000101	900000000000074008
32750006	20240701	1	999991001000101	900000000000073002
32764006	20240701	1	999991001000101	900000000000074008
32774009	20240701	1	999991001000101	900000000000073002
32798002	20240701	1	999991001000101	900000000000074008
32800009	20240701	1	999991001000101	900000000000074008
32805004	20240701	1	999991001000101	900000000000073002
32829006	20240701	1	999991001000101	900000000000074008
32849002	20240701	1	999991001000101	900000000000074008
32853000	20240701	1	999991001000101	900000000000074008
32858009	20240701	1	999991001000101	900000000000074008
32861005	20240701	1	999991001000101	900000000000074008
32895009	20240701	1	999991001000101	900000000000074008
32907006	20240701	1	999991001000101	900000000000073002
32911000	20240701	1	999991001000101	900000000000074008
32914008	20240701	1	999991001000101	900000000000074008
32916005	20240701	1	999991001000101	900000000000073002
32984002	20240701	1	999991001000101	900000000000074008
33008008	20240701	1	999991001000101	900000000000074008
33010005	20240701	1	999991001000101	900000000000074008
33036003	20240701	1	999991001000101	900000000000074008
33048000	20240701	1	999991001000101	900000000000074008
33080003	20240701	1	999991001000101	900000000000074008
33118001	20240701	1	999991001000101	900000000000073002
33129002	20240701	1	999991001000101	900000000000073002
33135002	20240701	1	999991001000101	900000000000073002
33149006	20240701	1	999991001000101	900000000000073002
33167004	20240701	1	999991001000101	900000000000073002
33168009	20240701	1	999991001000101	900000000000073002
33173003	20240701	1	999991001000101	900000000000073002
33192001	20240701	1	999991001000101	900000000000073002
33195004	20240701	1	999991001000101	900000000000073002
33209009	20240701	1	999991001000101	900000000000074008
33261009	20240701	1	999991001000101	900000000000073002
33262002	20240701	1	999991001000101	900000000000074008
33286000	20240701	1	999991001000101	900000000000074008
33308003	20240701	1	999991001000101	900000000000073002
33325001	20240701	1	999991001000101	900000000000074008
33334006	20240701	1	999991001000101	900000000000073002
33347001	20240701	1	999991001000101	900000000000074008
33377007	20240701	1	999991001000101	900000000000074008
33396006	20240701	1	999991001000101	900000000000074008
33413000	20240701	1	999991001000101	900000000000074008
33419001	20240701	1	999991001000101	900000000000074008
33439002	20240701	1	999991001000101	900000000000073002
33440000	20240701	1	999991001000101	900000000000074008
33449004	20240701	1	999991001000101	900000000000074008
33463005	20240701	1	999991001000101	900000000000074008
33468001	20240701	1	999991001000101	900000000000074008
33496007	20240701	1	999991001000101	900000000000073002
33528003	20240701	1	999991001000101	900000000000073002
33547000	20240701	1	999991001000101	900000000000074008
33564002	20240701	1	999991001000101	900000000000074008
33595009	20240701	1	999991001000101	900000000000073002
33603003	20240701	1	999991001000101	900000000000073002
33610009	20240701	1	999991001000101	900000000000074008
33629003	20240701	1	999991001000101	900000000000073002
33647009	20240701	1	999991001000101	900000000000073002
33659008	20240701	1	999991001000101	900000000000073002
33688009	20240701	1	999991001000101	900000000000074008
33696004	20240701	1	999991001000101	900000000000074008
33712006	20240701	1	999991001000101	900000000000074008
33737001	20240701	1	999991001000101	900000000000073002
33747003	20240701	1	999991001000101	900000000000073002
33756006	20240701	1	999991001000101	900000000000073002
33839006	20240701	1	999991001000101	900000000000073002
33851008	20240701	1	999991001000101	900000000000074008
33879002	20240701	1	999991001000101	900000000000073002
33910007	20240701	1	999991001000101	900000000000073002
33927004	20240701	1	999991001000101	900000000000074008
33930006	20240701	1	999991001000101	900000000000074008
34000006	20240701	1	999991001000101	900000000000074008
34008004	20240701	1	999991001000101	900000000000074008
34014006	20240701	1	999991001000101	900000000000073002
34020007	20240701	1	999991001000101	900000000000073002
34043003	20240701	1	999991001000101	900000000000074008
34058006	20240701	1	999991001000101	900000000000074008
34063005	20240701	1	999991001000101	900000000000074008
34068001	20240701	1	999991001000101	900000000000073002
34095006	20240701	1	999991001000101	900000000000074008
34124000	20240701	1	999991001000101	900000000000073002
34139004	20240701	1	999991001000101	900000000000074008
34165000	20240701	1	999991001000101	900000000000073002
34187009	20240701	1	999991001000101	900000000000074008
34202007	20240701	1	999991001000101	900000000000074008
34212000	20240701	1	999991001000101	900000000000074008
34227000	20240701	1	999991001000101	900000000000073002
34238000	20240701	1	999991001000101	900000000000074008
34250006	20240701	1	999991001000101	900000000000074008
34263000	20240701	1	999991001000101	900000000000074008
34268009	20240701	1	999991001000101	900000000000073002
34337008	20240701	1	999991001000101	900000000000074008
34348001	20240701	1	999991001000101	900000000000074008
34360000	20240701	1	999991001000101	900000000000074008
34361001	20240701	1	999991001000101	900000000000073002
34362008	20240701	1	999991001000101	900000000000074008
34363003	20240701	1	999991001000101	900000000000073002
34381000	20240701	1	999991001000101	900000000000074008
34402009	20240701	1	999991001000101	900000000000074008
34411009	20240701	1	999991001000101	900000000000074008
34429004	20240701	1	999991001000101	900000000000074008
34436003	20240701	1	999991001000101	900000000000074008
34449008	20240701	1	999991001000101	900000000000074008
34456002	20240701	1	999991001000101	900000000000073002
34486009	20240701	1	999991001000101	900000000000074008
34494002	20240701	1	999991001000101	900000000000074008
34508005	20240701	1	999991001000101	900000000000074008
34516001	20240701	1	999991001000101	900000000000074008
34528009	20240701	1	999991001000101	900000000000074008
34536000	20240701	1	999991001000101	900000000000073002
34571000	20240701	1	999991001000101	900000000000073002
34580000	20240701	1	999991001000101	900000000000074008
34608000	20240701	1	999991001000101	900000000000073002
34615008	20240701	1	999991001000101	900000000000074008
34630004	20240701	1	999991001000101	900000000000074008
34631000	20240701	1	999991001000101	900000000000073002
34646007	20240701	1	999991001000101	900000000000073002
34649000	20240701	1	999991001000101	900000000000073002
34706006	20240701	1	999991001000101	900000000000074008
34707002	20240701	1	999991001000101	900000000000074008
34711008	20240701	1	999991001000101	900000000000073002
34713006	20240701	1	999991001000101	900000000000074008
34730008	20240701	1	999991001000101	900000000000073002
34742003	20240701	1	999991001000101	900000000000074008
34759008	20240701	1	999991001000101	900000000000074008
34781003	20240701	1	999991001000101	900000000000074008
34789001	20240701	1	999991001000101	900000000000073002
34801009	20240701	1	999991001000101	900000000000074008
34807008	20240701	1	999991001000101	900000000000074008
34822003	20240701	1	999991001000101	900000000000074008
34840004	20240701	1	999991001000101	900000000000073002
34842007	20240701	1	999991001000101	900000000000073002
34853001	20240701	1	999991001000101	900000000000073002
34862004	20240701	1	999991001000101	900000000000074008
34865002	20240701	1	999991001000101	900000000000074008
34872001	20240701	1	999991001000101	900000000000074008
34915005	20240701	1	999991001000101	900000000000074008
34922002	20240701	1	999991001000101	900000000000074008
34969007	20240701	1	999991001000101	900000000000073002
35001004	20240701	1	999991001000101	900000000000074008
35025007	20240701	1	999991001000101	900000000000074008
35029001	20240701	1	999991001000101	900000000000074008
35039007	20240701	1	999991001000101	900000000000074008
35046003	20240701	1	999991001000101	900000000000074008
35055000	20240701	1	999991001000101	900000000000074008
35065006	20240701	1	999991001000101	900000000000073002
35079003	20240701	1	999991001000101	900000000000074008
35105006	20240701	1	999991001000101	900000000000074008
35183001	20240701	1	999991001000101	900000000000074008
35188005	20240701	1	999991001000101	900000000000074008
35195001	20240701	1	999991001000101	900000000000073002
35222003	20240701	1	999991001000101	900000000000073002
35233000	20240701	1	999991001000101	900000000000074008
35240004	20240701	1	999991001000101	900000000000074008
35252006	20240701	1	999991001000101	900000000000074008
35253001	20240701	1	999991001000101	900000000000074008
35265002	20240701	1	999991001000101	900000000000073002
35298007	20240701	1	999991001000101	900000000000074008
35350000	20240701	1	999991001000101	900000000000074008
35359004	20240701	1	999991001000101	900000000000074008
35363006	20240701	1	999991001000101	900000000000074008
35398009	20240701	1	999991001000101	900000000000074008
35408001	20240701	1	999991001000101	900000000000074008
35439004	20240701	1	999991001000101	900000000000074008
35455006	20240701	1	999991001000101	900000000000073002
35468003	20240701	1	999991001000101	900000000000074008
35481005	20240701	1	999991001000101	900000000000074008
35486000	20240701	1	999991001000101	900000000000073002
35489007	20240701	1	999991001000101	900000000000074008
35498005	20240701	1	999991001000101	900000000000073002
35532006	20240701	1	999991001000101	900000000000074008
35547002	20240701	1	999991001000101	900000000000073002
35566002	20240701	1	999991001000101	900000000000074008
35600002	20240701	1	999991001000101	900000000000073002
35601003	20240701	1	999991001000101	900000000000074008
35605007	20240701	1	999991001000101	900000000000074008
35607004	20240701	1	999991001000101	900000000000074008
35646002	20240701	1	999991001000101	900000000000073002
35650009	20240701	1	999991001000101	900000000000074008
35678005	20240701	1	999991001000101	900000000000073002
35688006	20240701	1	999991001000101	900000000000073002
35742006	20240701	1	999991001000101	900000000000073002
35745008	20240701	1	999991001000101	900000000000074008
35764002	20240701	1	999991001000101	900000000000074008
35769007	20240701	1	999991001000101	900000000000074008
35792007	20240701	1	999991001000101	900000000000074008
35828005	20240701	1	999991001000101	900000000000074008
35860002	20240701	1	999991001000101	900000000000073002
35868009	20240701	1	999991001000101	900000000000073002
35874009	20240701	1	999991001000101	900000000000074008
35885006	20240701	1	999991001000101	900000000000074008
35900000	20240701	1	999991001000101	900000000000074008
35904009	20240701	1	999991001000101	900000000000074008
35908007	20240701	1	999991001000101	900000000000073002
35919005	20240701	1	999991001000101	900000000000074008
35923002	20240701	1	999991001000101	900000000000073002
35933005	20240701	1	999991001000101	900000000000074008
35963001	20240701	1	999991001000101	900000000000073002
35984006	20240701	1	999991001000101	900000000000073002
35999006	20240701	1	999991001000101	900000000000074008
36024000	20240701	1	999991001000101	900000000000074008
36046008	20240701	1	999991001000101	900000000000073002
36071006	20240701	1	999991001000101	900000000000073002
36083008	20240701	1	999991001000101	900000000000074008
36094007	20240701	1	999991001000101	900000000000074008
36115006	20240701	1	999991001000101	900000000000074008
36118008	20240701	1	999991001000101	900000000000073002
36124002	20240701	1	999991001000101	900000000000074008
36152006	20240701	1	999991001000101	900000000000074008
36171008	20240701	1	999991001000101	900000000000073002
36178002	20240701	1	999991001000101	900000000000074008
36179005	20240701	1	999991001000101	900000000000074008
36184004	20240701	1	999991001000101	900000000000073002
36191001	20240701	1	999991001000101	900000000000074008
36195005	20240701	1	999991001000101	900000000000074008
36202009	20240701	1	999991001000101	900000000000073002
36209000	20240701	1	999991001000101	900000000000074008
36213007	20240701	1	999991001000101	900000000000073002
36221001	20240701	1	999991001000101	900000000000074008
36222008	20240701	1	999991001000101	900000000000073002
36228007	20240701	1	999991001000101	900000000000073002
36241006	20240701	1	999991001000101	900000000000073002
36249008	20240701	1	999991001000101	900000000000074008
36253005	20240701	1	999991001000101	900000000000073002
