id	effectiveTime	active	moduleId	sourceId	value	relationshipGroup	typeId	characteristicTypeId	modifierId
129511000003025	20240701	1	999991001000101	1197405007	#1	2	1142136003	900000000000011006	900000000000451002
129561000003028	20240701	1	999991001000101	1197405007	#245	3	1142135004	900000000000011006	900000000000451002
129571000003022	20240701	1	999991001000101	1197405007	#1	3	1142136003	900000000000011006	900000000000451002
129771000003027	20240701	1	999991001000101	1197534003	#1	0	1142139005	900000000000011006	900000000000451002
129821000003020	20240701	1	999991001000101	1197534003	#500	1	1142135004	900000000000011006	900000000000451002
129831000003022	20240701	1	999991001000101	1197534003	#1	1	1142136003	900000000000011006	900000000000451002
130011000003027	20240701	1	999991001000101	332459005	#1	0	1142139005	900000000000011006	900000000000451002
130061000003025	20240701	1	999991001000101	332459005	#1	1	1142137007	900000000000011006	900000000000451002
130071000003024	20240701	1	999991001000101	332459005	#1.5	1	1142138002	900000000000011006	900000000000451002
130291000003025	20240701	1	999991001000101	318632005	#1	0	1142139005	900000000000011006	900000000000451002
130341000003028	20240701	1	999991001000101	318632005	#25	1	1142135004	900000000000011006	900000000000451002
130351000003025	20240701	1	999991001000101	318632005	#1	1	1142136003	900000000000011006	900000000000451002
130661000003020	20240701	1	999991001000101	1252708008	#1	0	1142139005	900000000000011006	900000000000451002
130671000003026	20240701	1	999991001000101	1252708008	#15	0	1142140007	900000000000011006	900000000000451002
130841000003023	20240701	1	999991001000101	776229002	#2	0	1142139005	900000000000011006	900000000000451002
131051000003024	20240701	1	999991001000101	769514000	#1	0	1142139005	900000000000011006	900000000000451002
131101000003024	20240701	1	999991001000101	769514000	#1	1	1142137007	900000000000011006	900000000000451002
131111000003021	20240701	1	999991001000101	769514000	#70	1	1142138002	900000000000011006	900000000000451002
131371000003026	20240701	1	999991001000101	376836001	#1	0	1142139005	900000000000011006	900000000000451002
131421000003020	20240701	1	999991001000101	376836001	#20	1	1142135004	900000000000011006	900000000000451002
131431000003022	20240701	1	999991001000101	376836001	#1	1	1142136003	900000000000011006	900000000000451002
131831000003020	20240701	1	999991001000101	775981001	#1	0	1142139005	900000000000011006	900000000000451002
132071000003020	20240701	1	999991001000101	775333000	#1	0	1142139005	900000000000011006	900000000000451002
132241000003023	20240701	1	999991001000101	333201009	#1	0	1142139005	900000000000011006	900000000000451002
132291000003026	20240701	1	999991001000101	333201009	#1	1	1142137007	900000000000011006	900000000000451002
132301000003027	20240701	1	999991001000101	333201009	#40	1	1142138002	900000000000011006	900000000000451002
132801000003021	20240701	1	999991001000101	775873001	#1	0	1142139005	900000000000011006	900000000000451002
133191000003026	20240701	1	999991001000101	1204465002	#1	0	1142139005	900000000000011006	900000000000451002
133241000003026	20240701	1	999991001000101	1204465002	#1	1	1142137007	900000000000011006	900000000000451002
133251000003028	20240701	1	999991001000101	1204465002	#416.667	1	1142138002	900000000000011006	900000000000451002
133661000003028	20240701	1	999991001000101	776505008	#1	0	1142139005	900000000000011006	900000000000451002
134121000003026	20240701	1	999991001000101	1179487000	#1	0	1142139005	900000000000011006	900000000000451002
134171000003027	20240701	1	999991001000101	1179487000	#5	1	1142135004	900000000000011006	900000000000451002
134181000003025	20240701	1	999991001000101	1179487000	#1	1	1142136003	900000000000011006	900000000000451002
134211000003029	20240701	1	999991001000101	789650005	#1	0	1142139005	900000000000011006	900000000000451002
134261000003027	20240701	1	999991001000101	789650005	#1	1	1142137007	900000000000011006	900000000000451002
134271000003021	20240701	1	999991001000101	789650005	#150	1	1142138002	900000000000011006	900000000000451002
134401000003027	20240701	1	999991001000101	1197171007	#1	0	1142139005	900000000000011006	900000000000451002
134451000003026	20240701	1	999991001000101	1197171007	#2.4	1	1142135004	900000000000011006	900000000000451002
134461000003028	20240701	1	999991001000101	1197171007	#1	1	1142136003	900000000000011006	900000000000451002
134721000003027	20240701	1	999991001000101	783376005	#1	0	1142139005	900000000000011006	900000000000451002
134771000003028	20240701	1	999991001000101	783376005	#10	1	1142135004	900000000000011006	900000000000451002
134781000003026	20240701	1	999991001000101	783376005	#1	1	1142136003	900000000000011006	900000000000451002
134971000003025	20240701	1	999991001000101	766217007	#1	0	1142139005	900000000000011006	900000000000451002
135021000003029	20240701	1	999991001000101	766217007	#10	1	1142135004	900000000000011006	900000000000451002
135031000003027	20240701	1	999991001000101	766217007	#1	1	1142136003	900000000000011006	900000000000451002
135071000003025	20240701	1	999991001000101	318420003	#1	0	1142139005	900000000000011006	900000000000451002
135121000003025	20240701	1	999991001000101	318420003	#50	1	1142135004	900000000000011006	900000000000451002
135131000003028	20240701	1	999991001000101	318420003	#1	1	1142136003	900000000000011006	900000000000451002
135461000003027	20240701	1	999991001000101	1193667009	#1	0	1142139005	900000000000011006	900000000000451002
135511000003025	20240701	1	999991001000101	1193667009	#125	1	1142135004	900000000000011006	900000000000451002
135521000003023	20240701	1	999991001000101	1193667009	#1	1	1142136003	900000000000011006	900000000000451002
136061000003027	20240701	1	999991001000101	1201988005	#4	0	1142139005	900000000000011006	900000000000451002
136141000003027	20240701	1	999991001000101	1153521005	#2	0	1142139005	900000000000011006	900000000000451002
136191000003024	20240701	1	999991001000101	1153521005	#100	1	1142135004	900000000000011006	900000000000451002
136201000003021	20240701	1	999991001000101	1153521005	#1	1	1142136003	900000000000011006	900000000000451002
136251000003022	20240701	1	999991001000101	1153521005	#10	2	1142135004	900000000000011006	900000000000451002
136261000003020	20240701	1	999991001000101	1153521005	#1	2	1142136003	900000000000011006	900000000000451002
136381000003020	20240701	1	999991001000101	769517007	#1	0	1142139005	900000000000011006	900000000000451002
136431000003027	20240701	1	999991001000101	769517007	#1	1	1142137007	900000000000011006	900000000000451002
136441000003023	20240701	1	999991001000101	769517007	#100	1	1142138002	900000000000011006	900000000000451002
136521000003028	20240701	1	999991001000101	1204306003	#4	0	1142139005	900000000000011006	900000000000451002
136571000003029	20240701	1	999991001000101	1204306003	#2.6	1	1142135004	900000000000011006	900000000000451002
136581000003027	20240701	1	999991001000101	1204306003	#1	1	1142136003	900000000000011006	900000000000451002
136631000003025	20240701	1	999991001000101	1204306003	#2.9	2	1142135004	900000000000011006	900000000000451002
136641000003021	20240701	1	999991001000101	1204306003	#1	2	1142136003	900000000000011006	900000000000451002
136691000003029	20240701	1	999991001000101	1204306003	#13.5	3	1142135004	900000000000011006	900000000000451002
136701000003029	20240701	1	999991001000101	1204306003	#1	3	1142136003	900000000000011006	900000000000451002
136751000003028	20240701	1	999991001000101	1204306003	#1.5	4	1142135004	900000000000011006	900000000000451002
136761000003025	20240701	1	999991001000101	1204306003	#1	4	1142136003	900000000000011006	900000000000451002
136911000003025	20240701	1	999991001000101	781866006	#1	0	1142139005	900000000000011006	900000000000451002
136961000003028	20240701	1	999991001000101	781866006	#1	1	1142137007	900000000000011006	900000000000451002
136971000003022	20240701	1	999991001000101	781866006	#2000	1	1142138002	900000000000011006	900000000000451002
136991000003021	20240701	1	999991001000101	777096004	#1	0	1142139005	900000000000011006	900000000000451002
137731000003024	20240701	1	999991001000101	424254006	#1	0	1142139005	900000000000011006	900000000000451002
137781000003023	20240701	1	999991001000101	424254006	#50	1	1142135004	900000000000011006	900000000000451002
137791000003020	20240701	1	999991001000101	424254006	#1	1	1142136003	900000000000011006	900000000000451002
138871000003028	20240701	1	999991001000101	326926008	#1	0	1142139005	900000000000011006	900000000000451002
138921000003024	20240701	1	999991001000101	326926008	#100	1	1142135004	900000000000011006	900000000000451002
138931000003021	20240701	1	999991001000101	326926008	#1	1	1142136003	900000000000011006	900000000000451002
139831000003024	20240701	1	999991001000101	1209197008	#1	0	1142139005	900000000000011006	900000000000451002
139841000003028	20240701	1	999991001000101	1209197008	#9	0	1142140007	900000000000011006	900000000000451002
140581000003026	20240701	1	999991001000101	325297007	#1	0	1142139005	900000000000011006	900000000000451002
140631000003029	20240701	1	999991001000101	325297007	#50	1	1142135004	900000000000011006	900000000000451002
140641000003020	20240701	1	999991001000101	325297007	#1	1	1142136003	900000000000011006	900000000000451002
140681000003025	20240701	1	999991001000101	1137337006	#1	0	1142139005	900000000000011006	900000000000451002
140731000003021	20240701	1	999991001000101	1137337006	#800	1	1142135004	900000000000011006	900000000000451002
140741000003025	20240701	1	999991001000101	1137337006	#1	1	1142136003	900000000000011006	900000000000451002
141281000003021	20240701	1	999991001000101	781908005	#1	0	1142139005	900000000000011006	900000000000451002
141331000003029	20240701	1	999991001000101	781908005	#1	1	1142137007	900000000000011006	900000000000451002
141341000003020	20240701	1	999991001000101	781908005	#40	1	1142138002	900000000000011006	900000000000451002
142031000003024	20240701	1	999991001000101	323990001	#1	0	1142139005	900000000000011006	900000000000451002
142081000003023	20240701	1	999991001000101	323990001	#1	1	1142135004	900000000000011006	900000000000451002
142091000003020	20240701	1	999991001000101	323990001	#1	1	1142136003	900000000000011006	900000000000451002
142111000003028	20240701	1	999991001000101	776897002	#1	0	1142139005	900000000000011006	900000000000451002
142151000003029	20240701	1	999991001000101	1172485009	#1	0	1142139005	900000000000011006	900000000000451002
142201000003021	20240701	1	999991001000101	1172485009	#1	1	1142137007	900000000000011006	900000000000451002
142211000003023	20240701	1	999991001000101	1172485009	#50	1	1142138002	900000000000011006	900000000000451002
142441000003023	20240701	1	999991001000101	770276003	#1	0	1142139005	900000000000011006	900000000000451002
142491000003026	20240701	1	999991001000101	770276003	#250	1	1142135004	900000000000011006	900000000000451002
142501000003024	20240701	1	999991001000101	770276003	#1	1	1142136003	900000000000011006	900000000000451002
142521000003028	20240701	1	999991001000101	777583008	#2	0	1142139005	900000000000011006	900000000000451002
143051000003021	20240701	1	999991001000101	1290764006	#1	0	1142139005	900000000000011006	900000000000451002
143061000003024	20240701	1	999991001000101	1290764006	#5	0	1142140007	900000000000011006	900000000000451002
143741000003020	20240701	1	999991001000101	324633007	#1	0	1142139005	900000000000011006	900000000000451002
143791000003028	20240701	1	999991001000101	324633007	#250	1	1142135004	900000000000011006	900000000000451002
143801000003029	20240701	1	999991001000101	324633007	#1	1	1142136003	900000000000011006	900000000000451002
144021000003026	20240701	1	999991001000101	1204337003	#1	0	1142139005	900000000000011006	900000000000451002
144071000003027	20240701	1	999991001000101	1204337003	#1	1	1142137007	900000000000011006	900000000000451002
144081000003025	20240701	1	999991001000101	1204337003	#112	1	1142138002	900000000000011006	900000000000451002
144311000003022	20240701	1	999991001000101	781762001	#1	0	1142139005	900000000000011006	900000000000451002
144361000003024	20240701	1	999991001000101	781762001	#1	1	1142137007	900000000000011006	900000000000451002
144371000003025	20240701	1	999991001000101	781762001	#250	1	1142138002	900000000000011006	900000000000451002
145351000003020	20240701	1	999991001000101	321949006	#1	0	1142139005	900000000000011006	900000000000451002
145401000003027	20240701	1	999991001000101	321949006	#20	1	1142135004	900000000000011006	900000000000451002
145411000003025	20240701	1	999991001000101	321949006	#1	1	1142136003	900000000000011006	900000000000451002
146041000003029	20240701	1	999991001000101	330062008	#1	0	1142139005	900000000000011006	900000000000451002
146091000003021	20240701	1	999991001000101	330062008	#300	1	1142135004	900000000000011006	900000000000451002
146101000003026	20240701	1	999991001000101	330062008	#1	1	1142136003	900000000000011006	900000000000451002
146471000003026	20240701	1	999991001000101	777568003	#1	0	1142139005	900000000000011006	900000000000451002
146911000003026	20240701	1	999991001000101	778207007	#1	0	1142139005	900000000000011006	900000000000451002
147331000003024	20240701	1	999991001000101	317295004	#1	0	1142139005	900000000000011006	900000000000451002
147381000003023	20240701	1	999991001000101	317295004	#40	1	1142135004	900000000000011006	900000000000451002
147391000003020	20240701	1	999991001000101	317295004	#1	1	1142136003	900000000000011006	900000000000451002
147891000003026	20240701	1	999991001000101	332041002	#1	0	1142139005	900000000000011006	900000000000451002
147941000003027	20240701	1	999991001000101	332041002	#1	1	1142137007	900000000000011006	900000000000451002
147951000003029	20240701	1	999991001000101	332041002	#10	1	1142138002	900000000000011006	900000000000451002
148551000003022	20240701	1	999991001000101	769512001	#1	0	1142139005	900000000000011006	900000000000451002
148601000003020	20240701	1	999991001000101	769512001	#1	1	1142137007	900000000000011006	900000000000451002
148611000003022	20240701	1	999991001000101	769512001	#50	1	1142138002	900000000000011006	900000000000451002
149281000003020	20240701	1	999991001000101	318650003	#1	0	1142139005	900000000000011006	900000000000451002
149331000003028	20240701	1	999991001000101	318650003	#50	1	1142135004	900000000000011006	900000000000451002
149341000003024	20240701	1	999991001000101	318650003	#1	1	1142136003	900000000000011006	900000000000451002
149531000003023	20240701	1	999991001000101	1148480001	#1	0	1142139005	900000000000011006	900000000000451002
149581000003022	20240701	1	999991001000101	1148480001	#1	1	1142137007	900000000000011006	900000000000451002
149591000003024	20240701	1	999991001000101	1148480001	#25	1	1142138002	900000000000011006	900000000000451002
149671000003021	20240701	1	999991001000101	1197113003	#1	0	1142139005	900000000000011006	900000000000451002
149721000003029	20240701	1	999991001000101	1197113003	#250	1	1142135004	900000000000011006	900000000000451002
149731000003027	20240701	1	999991001000101	1197113003	#1	1	1142136003	900000000000011006	900000000000451002
149771000003025	20240701	1	999991001000101	322591003	#1	0	1142139005	900000000000011006	900000000000451002
149821000003023	20240701	1	999991001000101	322591003	#5	1	1142135004	900000000000011006	900000000000451002
149831000003020	20240701	1	999991001000101	322591003	#1	1	1142136003	900000000000011006	900000000000451002
150341000003027	20240701	1	999991001000101	871726005	#1	0	1142139005	900000000000011006	900000000000451002
151551000003028	20240701	1	999991001000101	324472004	#1	0	1142139005	900000000000011006	900000000000451002
151601000003025	20240701	1	999991001000101	324472004	#100	1	1142135004	900000000000011006	900000000000451002
151611000003028	20240701	1	999991001000101	324472004	#1	1	1142136003	900000000000011006	900000000000451002
151651000003029	20240701	1	999991001000101	321196004	#1	0	1142139005	900000000000011006	900000000000451002
151701000003024	20240701	1	999991001000101	321196004	#2	1	1142135004	900000000000011006	900000000000451002
151711000003021	20240701	1	999991001000101	321196004	#1	1	1142136003	900000000000011006	900000000000451002
152211000003021	20240701	1	999991001000101	774924004	#1	0	1142139005	900000000000011006	900000000000451002
152751000003026	20240701	1	999991001000101	1193668004	#1	0	1142139005	900000000000011006	900000000000451002
152801000003020	20240701	1	999991001000101	1193668004	#250	1	1142135004	900000000000011006	900000000000451002
152811000003022	20240701	1	999991001000101	1193668004	#1	1	1142136003	900000000000011006	900000000000451002
153771000003025	20240701	1	999991001000101	330682006	#1	0	1142139005	900000000000011006	900000000000451002
153821000003023	20240701	1	999991001000101	330682006	#1	1	1142137007	900000000000011006	900000000000451002
153831000003020	20240701	1	999991001000101	330682006	#40	1	1142138002	900000000000011006	900000000000451002
155181000003028	20240701	1	999991001000101	785982003	#1	0	1142139005	900000000000011006	900000000000451002
155231000003022	20240701	1	999991001000101	785982003	#1	1	1142137007	900000000000011006	900000000000451002
155241000003026	20240701	1	999991001000101	785982003	#1.67	1	1142138002	900000000000011006	900000000000451002
156591000003029	20240701	1	999991001000101	775470005	#1	0	1142139005	900000000000011006	900000000000451002
156931000003024	20240701	1	999991001000101	776304006	#1	0	1142139005	900000000000011006	900000000000451002
158011000003029	20240701	1	999991001000101	784971001	#2	0	1142139005	900000000000011006	900000000000451002
158061000003027	20240701	1	999991001000101	784971001	#1	1	1142137007	900000000000011006	900000000000451002
158071000003021	20240701	1	999991001000101	784971001	#5	1	1142138002	900000000000011006	900000000000451002
158121000003021	20240701	1	999991001000101	784971001	#1	2	1142137007	900000000000011006	900000000000451002
158131000003023	20240701	1	999991001000101	784971001	#20	2	1142138002	900000000000011006	900000000000451002
158211000003023	20240701	1	999991001000101	375433008	#1	0	1142139005	900000000000011006	900000000000451002
158261000003020	20240701	1	999991001000101	375433008	#75	1	1142135004	900000000000011006	900000000000451002
158271000003026	20240701	1	999991001000101	375433008	#1	1	1142136003	900000000000011006	900000000000451002
158391000003022	20240701	1	999991001000101	325001005	#1	0	1142139005	900000000000011006	900000000000451002
158441000003023	20240701	1	999991001000101	325001005	#300	1	1142135004	900000000000011006	900000000000451002
158451000003021	20240701	1	999991001000101	325001005	#1	1	1142136003	900000000000011006	900000000000451002
158591000003025	20240701	1	999991001000101	777367009	#1	0	1142139005	900000000000011006	900000000000451002
158761000003025	20240701	1	999991001000101	420205006	#1	0	1142139005	900000000000011006	900000000000451002
158811000003024	20240701	1	999991001000101	420205006	#20	1	1142135004	900000000000011006	900000000000451002
158821000003026	20240701	1	999991001000101	420205006	#1	1	1142136003	900000000000011006	900000000000451002
158851000003023	20240701	1	999991001000101	781810006	#1	0	1142139005	900000000000011006	900000000000451002
158901000003027	20240701	1	999991001000101	781810006	#1	1	1142137007	900000000000011006	900000000000451002
158911000003025	20240701	1	999991001000101	781810006	#150	1	1142138002	900000000000011006	900000000000451002
159211000003029	20240701	1	999991001000101	371190007	#1	0	1142139005	900000000000011006	900000000000451002
159261000003027	20240701	1	999991001000101	371190007	#400	1	1142135004	900000000000011006	900000000000451002
159271000003021	20240701	1	999991001000101	371190007	#1	1	1142136003	900000000000011006	900000000000451002
159881000003022	20240701	1	999991001000101	765580008	#1	0	1142139005	900000000000011006	900000000000451002
159931000003027	20240701	1	999991001000101	765580008	#200	1	1142135004	900000000000011006	900000000000451002
159941000003023	20240701	1	999991001000101	765580008	#1	1	1142136003	900000000000011006	900000000000451002
160051000003023	20240701	1	999991001000101	1269346004	#1	0	1142139005	900000000000011006	900000000000451002
160541000003026	20240701	1	999991001000101	377469001	#2	0	1142139005	900000000000011006	900000000000451002
160591000003023	20240701	1	999991001000101	377469001	#20	1	1142135004	900000000000011006	900000000000451002
160601000003025	20240701	1	999991001000101	377469001	#1	1	1142136003	900000000000011006	900000000000451002
160651000003029	20240701	1	999991001000101	377469001	#25	2	1142135004	900000000000011006	900000000000451002
160661000003026	20240701	1	999991001000101	377469001	#1	2	1142136003	900000000000011006	900000000000451002
161001000003028	20240701	1	999991001000101	1201792008	#1	0	1142139005	900000000000011006	900000000000451002
161051000003027	20240701	1	999991001000101	1201792008	#100	1	1142135004	900000000000011006	900000000000451002
161061000003029	20240701	1	999991001000101	1201792008	#1	1	1142136003	900000000000011006	900000000000451002
161101000003027	20240701	1	999991001000101	322981004	#1	0	1142139005	900000000000011006	900000000000451002
161151000003026	20240701	1	999991001000101	322981004	#50	1	1142135004	900000000000011006	900000000000451002
161161000003028	20240701	1	999991001000101	322981004	#1	1	1142136003	900000000000011006	900000000000451002
161261000003022	20240701	1	999991001000101	1204427009	#1	0	1142139005	900000000000011006	900000000000451002
161311000003028	20240701	1	999991001000101	1204427009	#10000	1	1142135004	900000000000011006	900000000000451002
161321000003021	20240701	1	999991001000101	1204427009	#1	1	1142136003	900000000000011006	900000000000451002
162861000003026	20240701	1	999991001000101	318633000	#1	0	1142139005	900000000000011006	900000000000451002
162911000003022	20240701	1	999991001000101	318633000	#3.125	1	1142135004	900000000000011006	900000000000451002
162921000003029	20240701	1	999991001000101	318633000	#1	1	1142136003	900000000000011006	900000000000451002
163011000003025	20240701	1	999991001000101	326856003	#1	0	1142139005	900000000000011006	900000000000451002
163061000003028	20240701	1	999991001000101	326856003	#500	1	1142135004	900000000000011006	900000000000451002
163071000003022	20240701	1	999991001000101	326856003	#1	1	1142136003	900000000000011006	900000000000451002
163111000003029	20240701	1	999991001000101	374509009	#1	0	1142139005	900000000000011006	900000000000451002
163161000003027	20240701	1	999991001000101	374509009	#1.25	1	1142135004	900000000000011006	900000000000451002
163171000003021	20240701	1	999991001000101	374509009	#1	1	1142136003	900000000000011006	900000000000451002
163531000003027	20240701	1	999991001000101	871838009	#3	0	1142139005	900000000000011006	900000000000451002
163591000003026	20240701	1	999991001000101	777622006	#1	0	1142139005	900000000000011006	900000000000451002
164381000003024	20240701	1	999991001000101	789186005	#1	0	1142139005	900000000000011006	900000000000451002
164431000003026	20240701	1	999991001000101	789186005	#100	1	1142135004	900000000000011006	900000000000451002
164441000003022	20240701	1	999991001000101	789186005	#1	1	1142136003	900000000000011006	900000000000451002
164691000003028	20240701	1	999991001000101	1145421000	#1	0	1142139005	900000000000011006	900000000000451002
164741000003025	20240701	1	999991001000101	1145421000	#40	1	1142135004	900000000000011006	900000000000451002
164751000003027	20240701	1	999991001000101	1145421000	#1	1	1142136003	900000000000011006	900000000000451002
165331000003021	20240701	1	999991001000101	1121000221106	#1	0	1142139005	900000000000011006	900000000000451002
165741000003026	20240701	1	999991001000101	1010322001	#1	0	1142139005	900000000000011006	900000000000451002
165831000003029	20240701	1	999991001000101	775788003	#2	0	1142139005	900000000000011006	900000000000451002
166261000003026	20240701	1	999991001000101	324523009	#1	0	1142139005	900000000000011006	900000000000451002
166311000003020	20240701	1	999991001000101	324523009	#500	1	1142135004	900000000000011006	900000000000451002
166321000003027	20240701	1	999991001000101	324523009	#1	1	1142136003	900000000000011006	900000000000451002
166881000003021	20240701	1	999991001000101	1137314000	#1	0	1142139005	900000000000011006	900000000000451002
166931000003026	20240701	1	999991001000101	1137314000	#75	1	1142135004	900000000000011006	900000000000451002
166941000003022	20240701	1	999991001000101	1137314000	#1	1	1142136003	900000000000011006	900000000000451002
167201000003028	20240701	1	999991001000101	774500001	#1	0	1142139005	900000000000011006	900000000000451002
167351000003022	20240701	1	999991001000101	774850001	#1	0	1142139005	900000000000011006	900000000000451002
167631000003024	20240701	1	999991001000101	775324002	#1	0	1142139005	900000000000011006	900000000000451002
167681000003023	20240701	1	999991001000101	773368003	#1	0	1142139005	900000000000011006	900000000000451002
167761000003024	20240701	1	999991001000101	325278007	#1	0	1142139005	900000000000011006	900000000000451002
167811000003025	20240701	1	999991001000101	325278007	#500	1	1142135004	900000000000011006	900000000000451002
167821000003023	20240701	1	999991001000101	325278007	#1	1	1142136003	900000000000011006	900000000000451002
167851000003026	20240701	1	999991001000101	769530008	#1	0	1142139005	900000000000011006	900000000000451002
167901000003022	20240701	1	999991001000101	769530008	#1	1	1142137007	900000000000011006	900000000000451002
167911000003024	20240701	1	999991001000101	769530008	#625	1	1142138002	900000000000011006	900000000000451002
168761000003020	20240701	1	999991001000101	776268009	#1	0	1142139005	900000000000011006	900000000000451002
169151000003027	20240701	1	999991001000101	2101000221107	#6	0	1142139005	900000000000011006	900000000000451002
169541000003020	20240701	1	999991001000101	322864007	#1	0	1142139005	900000000000011006	900000000000451002
169591000003028	20240701	1	999991001000101	322864007	#200	1	1142135004	900000000000011006	900000000000451002
169601000003021	20240701	1	999991001000101	322864007	#1	1	1142136003	900000000000011006	900000000000451002
169631000003028	20240701	1	999991001000101	1197555001	#2	0	1142139005	900000000000011006	900000000000451002
169681000003029	20240701	1	999991001000101	1197555001	#1	1	1142137007	900000000000011006	900000000000451002
169691000003027	20240701	1	999991001000101	1197555001	#10	1	1142138002	900000000000011006	900000000000451002
169741000003029	20240701	1	999991001000101	1197555001	#1	2	1142137007	900000000000011006	900000000000451002
169751000003026	20240701	1	999991001000101	1197555001	#50	2	1142138002	900000000000011006	900000000000451002
169781000003024	20240701	1	999991001000101	776932009	#1	0	1142139005	900000000000011006	900000000000451002
170671000003028	20240701	1	999991001000101	134623009	#1	0	1142139005	900000000000011006	900000000000451002
170721000003020	20240701	1	999991001000101	134623009	#150	1	1142135004	900000000000011006	900000000000451002
170731000003022	20240701	1	999991001000101	134623009	#1	1	1142136003	900000000000011006	900000000000451002
170901000003027	20240701	1	999991001000101	871720004	#1	0	1142139005	900000000000011006	900000000000451002
171321000003027	20240701	1	999991001000101	1197504008	#1	0	1142139005	900000000000011006	900000000000451002
171371000003028	20240701	1	999991001000101	1197504008	#1	1	1142137007	900000000000011006	900000000000451002
171381000003026	20240701	1	999991001000101	1197504008	#9500	1	1142138002	900000000000011006	900000000000451002
171571000003022	20240701	1	999991001000101	775194000	#1	0	1142139005	900000000000011006	900000000000451002
171611000003026	20240701	1	999991001000101	921000221108	#1	0	1142139005	900000000000011006	900000000000451002
171751000003023	20240701	1	999991001000101	1119220001	#1	0	1142139005	900000000000011006	900000000000451002
171761000003021	20240701	1	999991001000101	1119220001	#23	0	1142140007	900000000000011006	900000000000451002
172631000003026	20240701	1	999991001000101	326756006	#1	0	1142139005	900000000000011006	900000000000451002
172681000003027	20240701	1	999991001000101	326756006	#2	1	1142135004	900000000000011006	900000000000451002
172691000003025	20240701	1	999991001000101	326756006	#1	1	1142136003	900000000000011006	900000000000451002
172811000003020	20240701	1	999991001000101	325611004	#1	0	1142139005	900000000000011006	900000000000451002
172861000003022	20240701	1	999991001000101	325611004	#5	1	1142135004	900000000000011006	900000000000451002
172871000003028	20240701	1	999991001000101	325611004	#1	1	1142136003	900000000000011006	900000000000451002
172961000003029	20240701	1	999991001000101	1197227001	#1	0	1142139005	900000000000011006	900000000000451002
173011000003023	20240701	1	999991001000101	1197227001	#1	1	1142137007	900000000000011006	900000000000451002
173021000003025	20240701	1	999991001000101	1197227001	#180	1	1142138002	900000000000011006	900000000000451002
173391000003025	20240701	1	999991001000101	766545000	#1	0	1142139005	900000000000011006	900000000000451002
173441000003029	20240701	1	999991001000101	766545000	#1	1	1142137007	900000000000011006	900000000000451002
173451000003026	20240701	1	999991001000101	766545000	#20	1	1142138002	900000000000011006	900000000000451002
173491000003021	20240701	1	999991001000101	2091000221104	#5	0	1142139005	900000000000011006	900000000000451002
174131000003026	20240701	1	999991001000101	864000006	#1	0	1142139005	900000000000011006	900000000000451002
174181000003027	20240701	1	999991001000101	864000006	#1	1	1142137007	900000000000011006	900000000000451002
174191000003025	20240701	1	999991001000101	864000006	#10	1	1142138002	900000000000011006	900000000000451002
174601000003026	20240701	1	999991001000101	769510009	#1	0	1142139005	900000000000011006	900000000000451002
174651000003025	20240701	1	999991001000101	769510009	#1	1	1142137007	900000000000011006	900000000000451002
174661000003027	20240701	1	999991001000101	769510009	#25	1	1142138002	900000000000011006	900000000000451002
174811000003025	20240701	1	999991001000101	776624004	#1	0	1142139005	900000000000011006	900000000000451002
174981000003025	20240701	1	999991001000101	1193760000	#1	0	1142139005	900000000000011006	900000000000451002
175031000003029	20240701	1	999991001000101	1193760000	#1	1	1142137007	900000000000011006	900000000000451002
175041000003020	20240701	1	999991001000101	1193760000	#10	1	1142138002	900000000000011006	900000000000451002
175071000003027	20240701	1	999991001000101	871724008	#1	0	1142139005	900000000000011006	900000000000451002
175631000003023	20240701	1	999991001000101	1172453006	#1	0	1142139005	900000000000011006	900000000000451002
175681000003022	20240701	1	999991001000101	1172453006	#1	1	1142137007	900000000000011006	900000000000451002
175691000003024	20240701	1	999991001000101	1172453006	#20	1	1142138002	900000000000011006	900000000000451002
177011000003028	20240701	1	999991001000101	319740004	#1	0	1142139005	900000000000011006	900000000000451002
177061000003026	20240701	1	999991001000101	319740004	#1	1	1142135004	900000000000011006	900000000000451002
177071000003020	20240701	1	999991001000101	319740004	#1	1	1142136003	900000000000011006	900000000000451002
177131000003022	20240701	1	999991001000101	1193787001	#1	0	1142139005	900000000000011006	900000000000451002
177181000003021	20240701	1	999991001000101	1193787001	#1	1	1142137007	900000000000011006	900000000000451002
177191000003023	20240701	1	999991001000101	1193787001	#5	1	1142138002	900000000000011006	900000000000451002
177571000003028	20240701	1	999991001000101	323973007	#1	0	1142139005	900000000000011006	900000000000451002
177621000003026	20240701	1	999991001000101	323973007	#200	1	1142135004	900000000000011006	900000000000451002
177631000003029	20240701	1	999991001000101	323973007	#1	1	1142136003	900000000000011006	900000000000451002
177661000003021	20240701	1	999991001000101	781794006	#1	0	1142139005	900000000000011006	900000000000451002
177711000003026	20240701	1	999991001000101	781794006	#1	1	1142137007	900000000000011006	900000000000451002
177721000003024	20240701	1	999991001000101	781794006	#300	1	1142138002	900000000000011006	900000000000451002
177741000003025	20240701	1	999991001000101	776124000	#2	0	1142139005	900000000000011006	900000000000451002
178401000003023	20240701	1	999991001000101	1197461001	#1	0	1142139005	900000000000011006	900000000000451002
178451000003024	20240701	1	999991001000101	1197461001	#1	1	1142137007	900000000000011006	900000000000451002
